ID,RollNumber,Name,Age,Course,Address,PhoneNumber,FatherName,MotherName,Income,sem 1,sem 2,sem 3,sem 4,Semester Predicted GPA,Project1,Project2,Project3,Project4,Project1_Status,Project2_Status,Project3_Status,Project4_Status,Project Predicted GPA,Aptitude1,Aptitude2,Aptitude3,Aptitude4,Aptitude5,Aptitude6,Aptitude7,Aptitude8,Aptitude9,Aptitude10,Aptitude11,Aptitude12,Communication1,Communication2,Communication3,Communication4,Communication5,Communication6,Communication7,Communication8,Communication9,Communication10,Communication11,Communication12,LogicalTest1,LogicalTest2,LogicalTest3,LogicalTest4,LogicalTest5,LogicalTest6,LogicalTest7,LogicalTest8,LogicalTest9,LogicalTest10,LogicalTest11,LogicalTest12,Average Score,Rank
23091e10-08c6-421d-bb8e-211943e0c478,418,Melissa Brown,24,CIVIL,"414 Timothy Ports Apt. 932
Evansshire, MI 21980",886-868-0333,Ana Wolf,Jessica Flynn,55042.18,6.97,7.5,9.86,5.23,10.0,43,31,99,55,Late,On Time,On Time,On Time,88.58,61,45,32,49,51,33,80,91,57,99,65,41,69,70,72,76,70,58,61,64,89,62,77,49,75,88,80,74,44,45,37,65,33,45,53,91,55.916,236
1b30899d-2b99-4a70-9f6c-16787218866e,263,David Garner,20,EEE,"943 Pamela Rue
Port Mariah, ID 74394",(478)451-9510x746,Margaret Mejia,Kyle Simon,58011.1,9.26,9.66,6.7,7.94,8.91,30,36,73,58,Late,On Time,Late,Late,81.61,47,46,66,90,30,64,80,30,69,62,92,94,57,87,65,95,68,75,80,80,93,98,36,35,59,94,98,100,58,41,74,98,36,99,84,60,55.903999999999996,237
78e9ec01-f471-4c4f-aa3a-83841851bbd3,478,Alexis Robinson,20,MECH,"622 Sanchez Prairie
West Markbury, SD 42584",815.816.2646x876,Heather Hughes,Katherine Michael,50360.51,7.06,5.36,5.83,5.45,8.48,54,31,36,73,Late,Late,On Time,Late,54.01,33,75,67,41,60,42,92,30,86,92,98,86,42,50,61,36,75,61,64,94,33,78,78,76,47,98,53,90,39,35,33,44,30,35,95,55,55.898,238
792b2349-4307-433a-987e-a22517e68c46,83,Jason Fry,20,EEE,"2820 Kelley Burg
Raytown, NJ 62405",377.312.9810x641,Melissa Duke,Samantha Edwards,81089.02,8.94,6.35,4.59,7.22,8.07,72,93,87,43,Late,Late,On Time,On Time,52.17,96,63,42,66,80,40,64,75,68,37,90,80,46,79,54,59,32,45,100,96,86,88,75,91,48,78,67,54,75,99,80,41,56,34,37,48,55.848,239
ef40c62b-eff2-4bbb-be7c-3dd81c0ee78f,68,Karen Bell,18,MECH,"11963 Joseph Locks
Port Cody, MO 26385",001-699-726-7369,Gina Simmons DVM,Sabrina Elliott,63714.95,9.41,9.76,8.08,9.91,8.26,30,92,93,57,Late,On Time,On Time,On Time,62.93,50,62,78,58,67,42,45,75,74,61,60,84,39,75,48,47,98,48,71,41,73,87,49,51,63,54,41,38,96,47,99,48,80,85,46,73,55.838,240
c4dd6ff7-2433-451c-aab2-b91f4e7bca6e,366,Ivan Ray,22,EEE,"883 Hannah Drive Apt. 031
Ashleyland, MI 89292",001-845-433-6360,Kayla Moore,Chad Mendoza,87108.83,6.28,6.4,9.26,4.27,9.89,91,94,75,84,Late,On Time,Late,On Time,56.29,45,58,60,45,43,100,39,55,70,100,74,44,71,38,75,93,96,69,36,41,47,52,54,94,70,39,71,34,36,63,74,95,53,46,66,75,55.836,241
515688bd-a615-4be0-bd13-ccbd12058b12,472,Terry Hale,24,CIVIL,"Unit 3270 Box 2365
DPO AP 09673",001-604-974-4987x0894,Larry Reynolds,Amanda Martinez,96100.29,5.9,5.43,8.59,4.28,7.25,40,99,100,32,Late,Late,On Time,Late,82.84,74,30,90,40,80,76,100,67,60,80,100,63,75,35,91,79,33,42,75,100,67,95,98,39,40,91,55,71,36,39,82,88,34,98,30,87,55.818000000000005,242
156f4469-52f7-4a54-8a37-45803c724049,301,Mary Werner,22,CSE,"4488 Thomas Fields Suite 207
East Samanthaland, ND 21988",+1-648-586-3566x3478,Penny Hayden,Leah West,92936.38,8.88,4.54,4.29,5.6,7.98,87,89,94,71,Late,Late,Late,Late,64.89,44,78,48,92,71,36,88,46,30,90,77,53,57,100,53,88,97,89,56,68,35,30,84,56,39,89,46,99,80,42,68,57,57,30,66,97,55.774,243
5c992c44-bf9f-42e0-91ae-7bdbf31e8ec6,299,Jessica Larsen,25,CIVIL,"57916 Loretta Point Suite 853
South Joshuaton, ME 11037",(933)246-8446,Joshua Burnett,Michael Lewis,54658.55,8.37,5.11,8.93,6.51,9.25,70,62,66,98,On Time,On Time,Late,Late,87.47,98,38,62,61,58,41,65,80,30,75,84,85,99,35,77,67,76,59,75,84,55,33,88,40,65,94,75,61,31,52,62,47,86,74,68,57,55.74400000000001,244
712692d4-23b4-4288-9136-56311440e86a,77,Blake Hamilton,25,ECE,"4261 Robinson Lock Apt. 797
Natashaburgh, AK 03492",(693)440-3684x496,Gregory Henry,Heather Ramirez,76764.48,7.91,6.16,7.62,9.78,8.37,83,57,83,48,Late,On Time,Late,Late,87.26,51,34,86,63,96,83,79,75,36,72,89,72,48,77,44,36,99,79,95,32,33,92,46,68,62,78,74,65,64,100,69,95,97,58,56,43,55.726,245
8dfabc82-05fd-41d1-bcc1-8dd9912182e4,433,Emily Campbell,21,MECH,"05782 Jerry Summit Suite 883
Annaport, TX 12068",001-713-784-3960,Benjamin Kelley,Theresa Kelley,92763.65,7.81,7.85,5.51,9.66,6.07,77,49,98,86,Late,On Time,Late,On Time,94.35,66,44,60,86,42,64,39,82,86,62,88,61,54,96,95,84,63,46,58,94,72,72,86,87,54,99,87,83,54,87,89,80,31,73,34,30,55.68399999999999,246
8eec2434-c522-4527-8083-3ea0daaffe5d,185,Andrea Brown,18,EEE,"08702 Smith Shores Suite 824
Lopezfort, FL 61909",4415005658,Morgan Cisneros,Stephanie Reyes,82214.46,8.17,7.57,9.62,9.36,8.72,78,93,57,43,On Time,On Time,On Time,On Time,71.46,88,41,32,32,96,88,95,72,38,90,96,76,67,88,53,45,53,96,65,87,76,63,80,36,30,36,84,69,76,99,42,72,63,87,83,86,55.636,247
93164384-a94c-4a9e-a947-ab85c9eaeeb5,441,Andrew Wilson,22,EEE,"846 Melissa Plaza Apt. 511
Johnstonbury, OK 04327",(985)705-3452x5141,Monica Gordon,Taylor Johnson,58594.82,7.6,6.45,6.53,6.62,7.1,73,60,61,48,Late,Late,On Time,On Time,83.02,44,36,97,99,34,53,91,37,90,62,38,83,94,38,68,33,93,52,43,35,71,94,94,46,50,57,91,59,86,40,30,85,31,60,56,59,55.624,248
4ea72e35-2216-4a84-9e1c-d3f18adf2cb2,498,Kyle Cruz,23,EEE,"1877 Sean Rapids
North Danielle, CT 25425",+1-998-430-7359x0371,Lawrence Carr,Brent Mullen,77470.8,8.17,8.44,8.42,6.43,6.66,77,100,32,73,On Time,Late,On Time,On Time,52.42,41,41,69,64,79,96,53,66,74,32,76,64,100,64,74,64,97,95,36,84,50,49,62,70,42,87,77,48,89,71,60,53,81,77,75,85,55.616,249
fa6c813b-8a7e-4f1d-9eeb-885171d974b5,374,Charles Johnson,18,CIVIL,"3661 Moore Inlet
Port Paula, ID 54590",4056265722,Kristi Ibarra,Leslie Nichols,64019.77,9.9,7.45,4.84,8.32,6.86,82,39,48,33,Late,On Time,Late,Late,60.0,84,58,69,83,47,72,94,32,34,95,99,47,42,86,48,77,48,55,85,64,100,79,42,85,54,47,91,80,71,32,30,54,51,56,93,79,55.572,250
5fbc9fda-6a47-453f-8210-73f7473e3bc7,48,Corey Evans,18,MECH,"71147 Carlson Ridges
Anthonymouth, WV 57502",600.294.3718,Jonathan Young,Michael Vaughn,68100.49,7.12,5.44,6.15,7.01,8.51,35,31,38,90,On Time,Late,Late,Late,73.3,69,76,39,46,74,82,52,75,95,81,56,69,87,55,73,45,67,44,93,36,42,77,66,33,71,44,62,92,88,70,100,72,54,58,85,94,55.562,251
a700c2f2-d9d3-4b67-a2e8-a75c8a5642d7,54,Ryan Banks,24,EEE,"23610 Anderson Shores
South Deborahhaven, AL 30046",3159742989,Madeline Brown,Destiny Pena,83849.07,9.83,8.41,8.05,9.66,9.78,84,71,57,40,On Time,On Time,Late,Late,62.0,32,93,48,69,81,50,85,92,40,78,88,48,38,42,73,53,65,57,45,40,79,88,80,77,36,79,47,40,88,40,91,60,79,85,99,81,55.556,252
a7b4c10a-5a64-4c44-9cd3-4a58e18be241,269,Tyler Leonard,24,CSE,"4560 Cordova Drives Suite 162
Kathleenhaven, OH 81675",772.555.7069x332,Gary Blackburn,Samuel Silva,67623.33,5.76,7.25,4.66,7.46,5.33,42,54,30,83,Late,On Time,On Time,On Time,82.81,81,44,85,73,82,76,38,66,66,75,52,31,74,88,74,68,40,100,52,33,62,94,38,90,90,70,63,44,66,61,97,47,61,72,83,68,55.428,253
d800ebd5-504b-4170-8734-ad263cb5b48a,139,Kenneth Mason,23,ECE,"09346 Martinez Pass Suite 922
East Anthony, PR 52930",(440)790-1495x2758,Cameron Myers,Mr. Keith Fernandez,82817.05,5.46,5.01,5.23,7.26,8.45,84,59,53,75,On Time,Late,Late,Late,51.67,77,52,75,37,48,38,85,85,88,40,35,85,91,99,72,70,66,42,61,46,86,32,84,78,57,60,60,31,44,36,41,50,65,62,74,54,55.424,254
5c14671c-a635-4856-a36f-6e2b8bf08b5b,134,Megan Hayes,19,MECH,"808 Michael Center Suite 053
Carlachester, AZ 05975",437-477-2131x203,Samantha Santiago,Monica Spencer,66051.08,6.54,7.28,8.82,6.52,9.7,85,65,87,74,On Time,Late,On Time,Late,90.31,30,52,47,71,36,81,67,97,52,95,55,40,92,100,63,84,46,86,69,99,78,94,76,94,69,78,87,39,77,37,61,33,34,83,97,43,55.402,255
991949ce-a8a5-4a29-aeab-5085d149feee,184,Troy Henderson,22,MECH,"04756 Deleon Run
Barbaraburgh, MN 65232",+1-937-720-2348x3183,Thomas Mcbride,Stuart Owens,52366.36,6.92,5.47,6.32,7.64,7.76,31,76,56,42,Late,On Time,Late,On Time,53.79,89,58,61,55,57,66,85,65,84,99,50,76,91,69,56,100,97,98,79,66,31,37,94,82,38,69,38,87,44,47,39,72,76,93,53,57,55.31,256
3851507b-1cab-481d-871b-4bad33744e47,413,William Johnson,25,CSE,"139 Davila Flats Suite 703
Carlaland, VA 60024",001-426-790-2321x516,Sean Anderson,Robert Thompson,81263.55,7.38,5.23,5.73,7.65,9.63,96,81,65,84,On Time,On Time,On Time,Late,56.84,75,38,34,63,42,53,69,91,64,77,40,46,89,74,59,95,68,82,49,64,49,39,63,77,38,63,97,100,38,33,50,42,96,64,67,87,55.294000000000004,257
3c1b1bd1-c42d-4516-a3c9-a8b9eac4013f,335,Jacob Yoder,18,CIVIL,"9114 Patel Gardens
Butlerborough, NY 74267",(634)609-7745,Christopher Christensen,Marcus Burch,72346.79,4.35,7.94,5.52,9.86,8.02,92,92,51,63,Late,Late,Late,On Time,99.92,55,49,48,89,93,86,91,93,47,44,95,98,75,45,86,40,31,60,73,46,68,92,88,33,99,41,66,54,43,68,34,70,89,51,48,37,55.188,258
01edbe1d-1f7e-4b21-8907-91a49f294bcf,226,Seth Parker,18,CIVIL,"PSC 5506, Box 4252
APO AP 73610",972-789-3598x2218,Richard Flores,Thomas Garcia MD,57703.36,7.3,7.91,4.38,7.12,5.19,35,99,37,62,On Time,Late,Late,Late,86.65,34,34,99,96,37,46,66,63,48,53,35,74,98,90,65,44,73,50,61,90,83,50,38,34,47,84,97,59,73,69,39,49,96,69,38,76,55.168000000000006,259
5c9d9a70-ccc8-44cc-a612-793e30e442e8,428,Brandon Mccarthy,20,MECH,"7439 Drake Spurs
Port William, NC 30112",287.974.4836,Carlos Thompson,Katie Swanson,68039.55,8.79,4.06,8.99,7.34,5.24,42,59,78,63,On Time,On Time,On Time,Late,52.59,49,60,76,31,57,79,60,88,97,51,33,54,59,42,66,33,94,65,90,44,98,32,46,76,90,46,52,42,30,42,86,89,74,70,56,88,55.16600000000001,260
672cb184-ea23-4201-b78a-f986666f2038,255,Devon Moore,21,ECE,"8545 David Place Apt. 150
Susanborough, NV 12607",001-207-338-5553x8409,Bradley Silva,Russell White,67241.39,7.33,8.35,8.84,4.42,9.19,63,75,70,53,Late,Late,On Time,Late,78.36,75,97,56,78,31,56,91,32,35,76,31,54,56,48,56,69,93,66,33,70,81,55,89,98,87,96,30,37,38,80,40,40,95,77,58,36,55.11,261
e09cd13b-c343-478c-aaa1-2755cb39f210,179,Samantha Adams,25,CIVIL,"557 Turner Lane
Burkemouth, NJ 22839",(467)699-2139x12530,Nicole Carr,Anthony Martin,72861.57,5.26,7.61,5.14,7.64,9.08,47,78,63,41,On Time,Late,On Time,On Time,65.43,49,94,54,66,68,39,35,77,43,69,33,34,93,74,85,83,43,68,59,72,35,67,57,93,78,60,80,92,66,32,64,91,59,76,59,74,55.102,262
983615d6-6b1c-493a-b802-f8d28ceaf4bc,307,Melissa Fitzgerald,21,EEE,"89538 Faith Key Suite 716
New Matthew, NE 77563",848.394.3414x1837,Cheryl Hurley,Brenda Harrison,79099.42,4.67,5.31,4.59,7.15,6.47,95,98,74,59,Late,Late,On Time,Late,65.78,72,84,60,83,90,78,52,79,72,31,82,89,33,83,92,70,94,85,45,91,91,71,72,35,77,77,36,54,41,86,34,56,35,87,48,79,55.05,263
081570e4-d50c-4ece-bb48-aa0d514db859,69,Lauren Mathis,18,MECH,"150 Guerra Road Apt. 998
New Michael, CA 95710",001-208-897-9473x49497,Martha Rodriguez,Tyler Camacho,58808.03,7.4,7.73,6.0,9.22,7.22,94,50,95,91,On Time,On Time,On Time,On Time,77.01,83,47,48,97,38,89,71,93,85,68,41,82,46,77,41,36,30,95,86,80,51,87,44,74,66,35,44,85,83,38,93,71,44,43,60,35,55.04600000000001,264
8ac2ff06-1175-48af-9e5d-b5b089f522d8,380,Makayla Robinson,23,CIVIL,"Unit 5520 Box 3370
DPO AE 06039",517.383.9615x96078,Jordan Baxter,Casey French,87680.87,7.27,6.06,5.35,9.74,10.0,66,98,70,49,On Time,On Time,On Time,On Time,58.13,76,44,45,38,46,44,33,51,77,36,98,44,98,44,68,65,66,72,90,33,38,65,45,83,47,77,59,34,55,51,83,73,89,54,44,80,55.025999999999996,265
d8b1d831-a261-4c40-8c0a-5db1d868d31e,399,Luke Nielsen,22,CIVIL,"Unit 2606 Box 8014
DPO AA 38408",455-732-7557,Jimmy Ellis,William Lee,64326.83,7.11,7.92,8.3,4.87,7.06,86,93,87,56,On Time,On Time,Late,Late,98.91,84,88,55,76,58,67,75,46,32,65,97,42,30,59,85,42,66,86,100,74,37,86,67,77,48,46,94,68,82,80,71,83,65,84,59,50,54.99400000000001,266
62510c5c-3eef-4c56-8956-5d7f8dac25b3,207,Mrs. Catherine Zimmerman,19,ECE,"72735 Bailey Cape
South Shawn, UT 30764",(675)629-2207,Jessica Davidson,Traci Tyler,65893.99,8.98,8.57,6.22,4.38,5.5,100,67,86,34,Late,On Time,On Time,On Time,53.69,36,84,90,50,55,88,39,31,69,56,51,39,71,61,33,80,97,98,93,99,57,100,62,92,49,63,93,43,82,35,77,98,62,95,55,84,54.838,267
9fd3e92f-acd6-497f-87fb-40590e1419fc,464,Dana Middleton,23,CSE,"96458 Dickson Street
South Marilynborough, MP 49651",001-531-962-4004x39905,Joseph Burns,Steve Wiley,98692.54,9.08,5.66,5.87,6.35,6.41,85,87,84,93,Late,Late,On Time,Late,61.72,89,51,30,35,37,78,74,88,80,97,87,77,61,43,69,68,33,62,87,99,44,89,71,57,69,46,64,63,88,86,58,75,70,41,33,72,54.826,268
04f28a43-a62f-476d-91af-3c3594836299,142,Diamond Hill,18,ECE,"USCGC Wilson
FPO AE 10694",(787)680-3736x3278,Mary Page,Sean Watson,78598.86,5.16,5.23,7.85,9.96,5.88,67,62,74,95,On Time,Late,Late,On Time,55.16,69,59,53,31,93,55,79,57,35,95,84,99,46,84,30,85,47,72,74,86,74,65,45,45,93,68,80,51,83,59,68,92,86,97,73,69,54.80799999999999,269
2c47a7dc-c4c9-4600-bb3e-3ca43303bbf2,127,Sandy Moody,25,ECE,"873 Scott Green Suite 888
Lindsayton, MT 61179",674-492-1048,Rebecca Rodriguez,Marissa Farmer,79190.53,5.93,5.34,5.55,7.6,9.59,37,48,70,93,On Time,On Time,On Time,On Time,90.27,30,55,94,73,42,38,59,57,97,96,41,36,85,81,79,95,58,47,48,74,41,47,83,82,58,69,66,33,68,62,89,78,72,97,93,56,54.772000000000006,270
3a0b0919-9c36-4deb-917a-a912e6499dff,377,Tyler Miles,21,CIVIL,"017 Gina Passage
New Brittanybury, SC 89904",001-884-753-2644x521,Monica Sanchez,James Walls,91816.18,6.28,4.44,4.06,6.92,7.57,37,41,32,43,Late,Late,Late,On Time,58.03,78,66,86,31,60,79,50,99,53,34,85,75,36,35,73,56,72,84,80,85,65,60,79,76,78,67,33,48,60,80,32,70,47,79,77,57,54.720000000000006,271
3aaefe79-6315-4c6f-ae5b-a08aad0e8da2,4,Ashley Hale,25,CIVIL,"86727 Anthony Lakes Suite 445
Morganshire, IN 23472",+1-482-935-5478x58855,Chase Webster,Holly Cortez,95983.79,6.53,4.22,8.11,9.46,8.1,95,35,34,62,On Time,On Time,On Time,On Time,78.4,36,40,82,62,69,83,98,93,66,99,61,84,82,83,41,93,45,74,55,90,47,53,53,65,33,85,30,30,61,51,73,84,67,43,54,38,54.7,272
f03d9e2d-7fdd-4ba4-b58a-0c0426655612,141,Terrance Martinez,24,MECH,"91761 Diaz View Suite 071
Ramoston, MS 61080",978-397-7082,Yolanda Rivera,Matthew Rose,54390.77,9.19,8.93,7.34,4.7,7.99,84,73,55,42,On Time,On Time,On Time,Late,76.5,91,91,52,92,39,96,80,89,67,69,70,84,91,83,82,81,35,62,97,47,50,98,91,42,41,98,86,51,96,59,84,62,46,59,83,63,54.698,273
4b10c2a5-92b9-4b9b-bbe8-c285473b3f42,443,Michael Smith,18,CSE,"54951 Paula Glen Apt. 490
Stacyside, WA 59378",952-925-5503x5874,Casey Thomas,Alexandra Jacobs,78058.31,9.33,4.87,9.14,8.79,8.26,43,70,70,90,Late,Late,On Time,Late,60.9,71,99,41,80,35,32,52,45,44,91,84,63,81,74,80,33,80,73,75,80,80,88,90,45,100,99,89,36,41,45,57,45,61,78,50,96,54.63199999999999,274
284d25cb-adcf-47f0-9ff7-ba7358d8418d,174,Jordan Williams,25,ECE,"383 John Trace Apt. 150
Penaberg, NM 04865",+1-853-552-3193x147,Katherine Bradshaw,Christopher Clark,83862.97,9.27,7.75,6.82,7.71,8.88,73,55,74,41,On Time,Late,Late,On Time,60.27,71,64,37,53,64,95,53,89,71,89,90,74,78,40,78,97,83,41,51,86,68,92,45,37,84,52,44,38,98,45,49,35,54,53,77,93,54.629999999999995,275
af61f882-f645-48e6-ad22-231ad973aa36,60,Traci Foster,23,EEE,"USS Myers
FPO AA 79205",+1-726-228-5168,Timothy Andrade,Margaret Freeman,56674.59,4.83,9.87,6.11,7.8,7.75,82,67,90,45,Late,On Time,Late,On Time,66.39,76,85,64,55,49,79,94,69,69,37,37,49,56,100,42,54,58,72,92,89,48,93,42,89,94,50,74,35,98,46,35,43,39,68,32,61,54.628,276
114e2aa7-2d1b-4cc7-a0b2-0f5eef23f1b7,392,Christina Dominguez,21,CSE,"31503 Young Plains Suite 744
Lake Tonya, NC 98970",658-975-6914x5039,Karina Glover,Kylie Potts,82965.85,6.17,8.47,5.43,9.18,5.63,66,57,35,30,Late,Late,On Time,Late,70.27,37,37,75,99,47,48,53,41,55,89,73,90,42,46,33,41,64,55,56,83,85,63,75,41,95,78,78,98,56,61,56,85,65,90,61,66,54.58,277
b342252a-72e7-45bd-8856-c18d3e54f8cd,151,Ruth Booker,24,CSE,"49064 Green Center Suite 759
South Dana, RI 36671",001-688-771-2046,Lauren Vaughn,Ryan Gray,68985.87,4.22,9.03,4.38,7.85,6.5,53,68,74,91,Late,On Time,Late,Late,91.29,56,54,52,71,70,78,55,51,85,35,78,93,56,53,33,54,52,53,73,39,57,52,82,37,40,96,50,47,85,68,32,53,79,91,74,45,54.55800000000001,278
96c41dba-de0b-4e79-929f-638d4e12f2ec,97,Madison Davis,23,CSE,"90762 Boyd Causeway Apt. 636
North Sierramouth, ND 53656",853-787-6945x0245,Jesse Jones,Melissa Strickland,51857.81,8.37,7.03,9.01,9.31,7.41,88,33,75,41,Late,Late,Late,On Time,88.25,78,65,33,49,36,45,32,39,84,91,76,39,55,30,65,77,69,86,89,84,71,71,55,66,78,70,38,45,58,68,99,87,70,97,91,72,54.532,279
7de2bce0-e4fc-422c-b287-3c46fb53db4b,168,Rhonda Baird,19,CSE,"418 Harper Island Apt. 453
Murrayland, MP 96182",2707894551,Katherine Hogan,Todd Johnston,68362.73,9.63,4.12,5.55,5.05,5.9,48,68,71,58,On Time,On Time,Late,On Time,92.69,98,35,84,57,67,86,82,70,97,81,38,54,55,67,49,47,53,95,31,46,34,38,53,83,93,42,40,31,48,58,71,97,61,90,51,37,54.51800000000001,280
7b6b07b1-b7ba-4e92-a01d-c50241b5e208,455,Gary Hernandez,20,EEE,"27427 Moore Key
Mariefurt, NH 73332",(335)870-5618x91506,John Wilkins,Francisco Rhodes,55344.38,7.67,8.82,6.22,6.56,5.16,58,36,34,91,Late,On Time,On Time,On Time,65.38,62,74,81,83,72,90,59,81,93,33,96,62,51,72,99,74,67,85,70,58,30,65,81,100,55,51,36,69,96,68,67,70,51,49,71,40,54.507999999999996,281
4b38d11a-548e-45ed-992e-0fd17c7ec609,219,Jacob Rivera,21,ECE,"12260 Michael Curve Apt. 229
North Kyleburgh, AR 23629",725.446.3162,Sydney Kirby,Scott Beck,99899.61,9.28,9.43,4.98,9.44,9.63,66,42,93,85,On Time,On Time,Late,On Time,99.75,66,45,77,65,51,67,64,53,99,95,42,48,94,40,64,58,44,71,88,43,57,40,77,64,66,35,68,57,56,97,91,51,60,93,45,51,54.476,282
fa6dd495-668d-4c36-9d8b-e6160f84b034,46,Ashley Morrow,22,ECE,"997 Ford Forest
New Summer, DE 02652",619.523.9277,Deborah Martin,Peggy Bishop,96244.69,6.54,5.58,4.03,6.54,7.4,56,30,93,47,On Time,Late,On Time,Late,82.97,67,31,75,63,40,58,54,60,77,66,63,58,35,75,81,33,95,47,53,89,78,45,51,88,31,37,80,89,50,89,70,83,89,50,95,36,54.474000000000004,283
74e5a8a5-ca1b-4ee7-b1f9-3893a05f33da,78,Robert Barnett,21,CIVIL,"065 Robinson Camp
North Amandamouth, ND 20729",001-369-858-5833x285,Bethany Leon,Beverly Flores,75211.87,8.61,5.95,6.96,9.38,8.16,39,38,42,72,On Time,Late,On Time,Late,72.13,48,39,89,61,56,32,60,74,35,64,71,54,71,58,41,95,95,84,59,94,100,62,86,42,50,47,68,88,87,59,50,97,88,51,34,96,54.45799999999999,284
f84c151e-a163-4479-b0f2-be65486c0d82,422,Kari Bauer,21,MECH,"8374 Sara Harbors Apt. 214
West Roberttown, HI 03183",378.335.5812,Megan Townsend,Kenneth Anderson,81610.98,6.64,8.85,5.17,7.0,6.55,59,47,86,62,Late,Late,Late,On Time,65.5,50,99,76,51,98,59,63,30,41,33,46,76,91,78,62,78,77,76,51,53,98,90,81,79,91,31,89,57,96,33,89,88,53,33,90,45,54.410000000000004,285
4be2aea5-c16b-42ac-908a-7bb550a1a4cb,173,Michele Ferrell,19,ECE,"170 Harper Stream Suite 228
New Susan, DC 68192",(522)201-8189,Jennifer Young,Janice Durham,89144.22,5.58,7.67,8.12,6.64,6.45,66,88,55,72,On Time,On Time,Late,Late,88.58,89,93,63,94,34,34,63,49,33,55,33,86,70,78,91,70,69,100,54,88,70,62,94,43,64,65,36,61,47,66,47,89,61,85,58,48,54.40599999999999,286
c8cd670a-29dc-4e41-9a9a-1e7af2172230,313,Sean Buck,18,MECH,"3143 Sean Shores
New Courtneytown, MT 55204",+1-440-948-0178x104,Melissa Edwards,Steven Bell,96524.91,9.03,7.48,6.52,5.37,7.76,97,33,49,31,Late,On Time,On Time,On Time,70.25,100,88,67,69,97,88,50,56,82,89,44,59,62,74,43,75,71,56,83,47,62,43,53,55,84,41,61,49,94,69,36,56,80,45,43,80,54.402,287
b00a64ae-4788-4abc-b2ce-974eaa2a841b,292,Nicholas Moore,23,ECE,"0419 Grant Groves Apt. 716
Danielleland, HI 50791",001-635-955-7217x254,Heather Kemp,Michele Evans,61530.52,4.52,7.09,4.31,8.12,8.94,31,65,77,74,On Time,Late,Late,On Time,90.91,87,82,62,35,84,34,55,32,47,40,35,66,68,47,71,44,73,51,54,31,99,65,72,37,47,77,77,90,35,52,58,74,63,48,55,69,54.370000000000005,288
58c11c51-e6ff-417e-a0ac-7fefef263cc9,245,Christopher Thomas,22,EEE,"7578 Richard Field
Grimestown, AL 93347",375.987.6471,Rachel Morrison,Robin Smith,84144.57,9.1,4.83,7.27,8.03,8.95,54,55,95,83,Late,Late,Late,Late,52.68,67,90,54,46,79,58,40,73,33,55,86,88,33,69,58,31,30,57,44,71,48,65,45,32,77,72,95,90,63,84,79,61,52,69,48,90,54.326,289
c033e58c-3c1b-4a39-8360-3d94a9f65d26,19,Chad James,20,ECE,"12470 Kelly Knolls
Zimmermanside, IA 30038",3147107802,Spencer Moody,Bryan Grant,93343.24,6.73,7.13,5.67,7.67,5.3,95,79,45,75,Late,Late,Late,On Time,78.02,61,71,46,67,45,64,92,37,71,96,87,33,85,90,60,32,64,44,39,83,83,62,49,96,30,44,70,83,44,31,77,46,65,100,62,59,54.263999999999996,290
329f0f80-c5e0-4eaa-ab88-e920f9cf99b2,247,Jeffery Moses,22,ECE,"78869 Ayala Brook
Johnsonton, CT 03937",442-722-1256x058,Jennifer Martinez,John Collier,72541.26,9.14,6.43,8.87,4.07,6.83,95,77,97,97,On Time,On Time,Late,Late,64.15,80,92,79,31,64,100,53,55,76,47,96,93,46,69,66,43,66,43,47,34,33,60,42,38,39,57,57,33,96,50,43,44,57,42,99,69,54.196000000000005,291
2e74b7ec-b77f-40e9-8600-43c8d2eb1b3e,10,Rachel Petersen,25,CIVIL,"6659 Garcia Bridge
Philipport, OK 80719",+1-853-749-5754x092,Leah Morris,Francisco James,73704.33,5.25,9.38,7.2,6.86,5.39,91,72,77,64,On Time,Late,On Time,Late,99.51,59,47,79,90,56,91,83,66,37,58,41,40,68,100,72,36,39,59,56,38,35,41,59,51,97,79,37,45,77,37,67,33,98,44,33,75,54.17999999999999,292
05a5ee6b-d9db-4ade-8821-deb3250a80ef,303,Angela Morris,23,ECE,"4986 Andrew Station
Port Michelle, SD 72962",416.813.2500x7599,Richard Long,Michael Levine,57835.77,7.05,5.49,4.11,4.64,6.81,58,79,42,33,On Time,Late,On Time,On Time,63.76,57,52,50,48,73,33,71,54,87,66,45,60,41,30,57,84,58,63,57,99,100,91,58,40,58,68,41,73,44,74,59,88,97,95,37,100,54.114,293
51bf32bd-b63d-4cd4-ba4b-ca9d60e9e5f3,131,Taylor Chen,18,MECH,"PSC 3805, Box 2275
APO AA 18624",681-800-5509,Kendra Mills,Kathryn Anderson,52563.14,6.44,5.05,9.74,4.52,8.51,52,91,66,99,Late,On Time,On Time,On Time,99.22,34,79,35,32,60,97,93,62,68,49,86,57,52,88,97,59,76,43,75,58,39,61,53,43,74,56,88,92,80,81,65,36,35,54,42,62,53.946000000000005,294
