ID,RollNumber,Name,Age,Course,Address,PhoneNumber,FatherName,MotherName,Income,sem 1,sem 2,sem 3,sem 4,Semester Predicted GPA,Project1,Project2,Project3,Project4,Project1_Status,Project2_Status,Project3_Status,Project4_Status,Project Predicted GPA,Aptitude1,Aptitude2,Aptitude3,Aptitude4,Aptitude5,Aptitude6,Aptitude7,Aptitude8,Aptitude9,Aptitude10,Aptitude11,Aptitude12,Communication1,Communication2,Communication3,Communication4,Communication5,Communication6,Communication7,Communication8,Communication9,Communication10,Communication11,Communication12,LogicalTest1,LogicalTest2,LogicalTest3,LogicalTest4,LogicalTest5,LogicalTest6,LogicalTest7,LogicalTest8,LogicalTest9,LogicalTest10,LogicalTest11,LogicalTest12
dc7fdd52-ae4a-4076-adb6-bf7d1001ac7d,61,Jacob Williams,19,MECH,"47047 Warren Plaza
Michaelmouth, MI 39434",821.444.0760,Sean Fisher PhD,Denise Miller,444928,1.46,6.28,3.28,6.05,5.76375,40,40,70,50,Late,Late,Late,Late,61.00625,76,89,93,92,77,23,81,76,88,87,30,86,71,74,75,96,14,99,21,83,25,13,0,38,70,10,81,98,77,93,77,93,38,83,33,4
86764e99-5c7c-4a00-9cca-20bb287ad74c,62,Jenna Ward,20,ECE,"151 Cooper Harbor Suite 845
Port Timothy, WA 73221",9335950041,David Lowery,Wanda Colon,717989,6.19,5.41,4.46,8.75,7.24,50,50,40,30,On Time,Late,On Time,On Time,63.04375,93,71,82,20,98,90,73,72,89,2,82,74,70,72,41,77,99,77,13,97,92,98,99,40,99,88,72,89,71,84,81,95,97,79,47,37
214d1d71-0a61-4a07-9416-690e7504abab,63,Robert Gomez,23,CSE,"86820 Carrie Isle Suite 082
Heatherville, MH 75112",-1515,Stephen Gilbert,Emily Rich,482666,1.42,1.21,4.88,6.72,5.510625,70,80,80,60,Late,On Time,On Time,Late,80.6375,74,72,72,34,94,92,91,71,71,92,76,88,39,72,14,19,80,71,82,78,48,73,89,11,72,75,77,40,30,99,24,42,82,72,31,77
4d3edbb0-955f-4988-834a-22fdffbc5f64,64,Scott Hood,24,AIDS,"8756 Russell Flat
North Dawntown, UT 57832",+1-621-263-0100x228,Andrew Campbell,Nancy Brown,311597,9.07,4.69,6.01,6.72,6.93875,30,60,40,80,On Time,On Time,Late,Late,68.98125,93,83,31,26,89,75,72,86,99,71,22,88,80,77,85,72,44,80,88,90,93,80,93,79,93,92,75,85,20,0,74,92,97,81,99,82
13b634ca-cbf7-464d-8278-a2710c74aac7,65,Michael Garcia,19,AIDS,"Unit 8645 Box 5730
DPO AP 69169",+1-818-604-2175x83968,Adrian Carr,Sabrina Meza,271474,6.52,8.23,4.23,9.35,7.55875,70,80,40,50,On Time,Late,On Time,Late,63.475,78,79,2,40,45,28,73,26,26,5,96,14,98,91,23,90,5,89,76,99,76,79,85,78,88,86,82,96,19,95,76,45,30,89,75,72
782280d8-5cdf-4631-b178-23c3a92dd9d1,66,Diana Rodriguez,24,CSBS,"4017 Danielle Stream Suite 857
New James, NE 18317",-8375,Mark Williams,Alexis Bullock,590696,6.92,4.94,5.7,2.09,6.7,30,70,80,80,On Time,On Time,On Time,On Time,72.6125,85,88,91,76,85,13,24,77,86,74,2,77,92,75,75,5,88,17,80,97,22,99,98,97,81,78,44,89,81,79,78,84,75,48,92,86
1f5c374d-e2bb-48d0-aec7-328c5b0eedd4,67,Elizabeth Henderson,25,MECH,"963 Andrew Ways Suite 267
South Chelseaside, MA 76982",+1-940-499-8270x5792,Robert Wilson,Heather Castro,284000,9.48,3.18,2.27,0.94,5.629375,60,50,50,80,Late,Late,Late,On Time,63.475,90,18,85,94,76,79,29,28,74,93,89,49,72,86,72,42,84,87,77,16,41,48,96,85,98,72,95,78,81,76,81,80,93,94,93,89
adf0c687-c91b-4068-82b6-32064129c060,68,Sandra Matthews,22,MECH,"8041 Young Mountains Apt. 194
Port Mason, WI 60149",(725)205-8513x06942,Gregory Gross,Roberta Ali,771246,9.22,5.91,7.15,9.01,7.595,70,80,70,50,On Time,Late,Late,Late,75.48125,17,85,83,87,80,87,87,46,86,91,85,72,2,91,75,90,71,76,91,71,91,95,10,96,95,70,30,72,82,84,89,91,78,92,91,80
c0f75414-d7f7-43ba-8aea-fe8b2225059e,69,George Hodge,18,EEE,"638 Lewis Harbor
Lake Justin, WA 42725",970-779-3516x316,Mr. Joseph Bowman II,Ms. Kathryn Gonzales,152532,9.45,4.18,0.22,2.05,5.629375,60,30,40,70,On Time,Late,On Time,On Time,61.00625,72,71,96,6,18,23,17,97,92,48,75,86,88,70,100,86,92,86,84,78,73,85,97,45,92,91,95,84,95,88,80,83,85,79,92,97
e8c14c84-f04f-4cc2-8939-ac14701c0467,70,Erin Palmer,19,CSE,"10613 Mcmahon Roads Apt. 749
Weavermouth, UT 56182",887.575.2595,David Jennings,Dawn Scott,792469,6.53,8.3,7.16,4.21,6.805625,30,30,30,80,On Time,Late,On Time,Late,63.04375,80,97,83,90,76,30,74,80,87,29,49,89,81,74,88,72,39,49,3,84,87,78,85,96,74,22,70,91,71,75,82,95,88,77,74,77
5c8cfe9a-126c-46f0-8bc9-39e496dae3e1,71,Mrs. Shannon Huynh,22,CSBS,"6649 Joseph Stravenue
Lake Adrian, IN 24233",809-692-3486,Arthur Miller,Lisa Valencia,829477,4.65,6.55,5.36,5.84,6.358125,50,30,40,80,Late,Late,On Time,Late,61.00625,91,76,75,96,98,28,49,98,73,12,91,92,32,82,80,94,95,93,98,73,73,88,93,73,85,83,76,94,98,70,80,92,77,32,80,91
f9b992c4-b953-4081-9f26-04052a023de2,72,Mr. Manuel Rios,24,CSE,"6382 Gutierrez Prairie Suite 857
Marialand, RI 73362",700.279.8299x4379,James Johnson,Margaret Schneider,532915,8.6,1.08,0.73,6.71,6.019375,60,70,80,60,On Time,Late,Late,Late,75.48125,71,85,99,97,98,96,79,45,94,46,81,3,33,86,86,94,85,99,95,10,21,95,23,86,17,91,91,98,97,85,93,86,15,25,95,32
13f6f279-1303-47c5-80c3-6313ed74f170,73,Linda Logan,23,CSBS,"7391 Amy Forges
Davidton, CA 18563",(389)331-8184x511,Tony Grant,Darlene Lee,850488,6.46,6.31,9.86,4.92,6.923125,70,30,50,60,On Time,Late,On Time,On Time,68.98125,72,97,78,88,36,87,87,95,43,94,100,79,94,76,96,75,86,72,82,76,96,86,15,92,97,87,97,84,27,81,77,18,86,71,93,93
99191382-92e4-404f-a01c-96a8409559a4,74,Nicole Roberts,20,EEE,"15377 Laura Streets
Lake Benjamin, ME 03821",220.626.7732x95834,Blake Nielsen,Amy Fletcher,135828,0.11,5.3,1.06,4.64,5.045625,50,30,70,50,Late,On Time,Late,Late,61.00625,97,71,95,100,76,95,78,75,91,72,78,77,73,85,87,83,77,86,92,38,95,95,88,88,79,85,98,71,81,80,79,93,87,100,93,99
4b789d77-4ee0-4402-98d0-ecf21ce7d0cf,75,Sarah Rivera,18,CSE,"USNV Baker
FPO AP 36579",001-915-946-0516x1372,Paul Robinson,Wendy Wilson,821059,1.44,3.05,3.13,6.34,5.729375,70,70,30,80,Late,Late,Late,Late,73.05,72,81,91,83,72,86,85,78,97,72,94,78,82,79,84,87,8,77,78,86,72,18,94,89,90,71,71,98,73,75,92,71,79,71,88,90
9d863b7c-a784-4d47-8092-65996d066c6e,76,Robert Johnson,24,CIVIL,"578 Wallace Harbor Suite 862
South Daniel, PR 86356",001-788-603-4218x6460,Todd Simon,Hannah Walker,926450,7.27,4.16,3.84,9.17,6.951875,50,40,21,70,Late,On Time,Late,Late,58.175,77,72,95,98,89,84,99,71,83,98,95,77,99,31,87,70,74,73,1,82,98,98,93,47,86,87,74,98,91,35,90,71,96,78,74,84
45de9a57-7dea-46d5-a73a-e99ceab62bb4,77,Natalie Williams,23,MECH,"USCGC Shelton
FPO AP 67944",3813507962,Javier Collins,Megan Potter,101381,2.83,7.69,6.56,2.62,6.396875,40,40,70,80,Late,Late,Late,On Time,67.33125,97,100,82,85,76,95,100,85,21,71,98,33,38,77,90,41,86,22,88,88,94,94,84,92,75,82,90,87,96,29,94,40,77,99,77,87
abc7577b-367e-443e-a781-bd2e428bc2f6,78,Jeff Henderson,18,EEE,"83357 Julian Field
Port Edwardfort, UT 84086",(245)472-7729x81406,Daniel Holmes,Kimberly Spencer,820504,1.24,0.28,2.2,8.43,5.41,30,70,40,40,Late,On Time,Late,On Time,56.01875,78,95,97,96,90,21,81,76,75,38,79,81,70,89,83,89,99,97,88,98,36,30,100,99,84,78,75,70,80,74,72,17,79,48,95,73
14d56334-210b-4ea5-951b-ae3771bba063,79,Kimberly Wheeler,20,EEE,"5635 Turner Village Suite 469
Erikberg, WY 52246",665-359-4553x723,Steven Quinn,Amber Chung,979396,1.81,7.41,9.28,1.01,6.526875,30,30,40,50,Late,On Time,Late,On Time,59.075,85,36,78,80,80,75,3,86,26,73,75,87,76,71,96,94,97,93,37,13,34,33,77,97,76,95,50,90,38,33,73,89,75,85,100,75
98a18bc6-2a91-44d9-8ebc-c200fa4e476d,80,Andrew Peterson,20,AIDS,"080 Jenna Way
Conleyfort, PW 88661",3932933493,Kyle Berry,Valerie Brown,601710,6.44,8.31,4.05,4.06,6.78,60,40,80,30,On Time,Late,Late,On Time,68.98125,38,93,87,76,26,92,76,97,47,88,27,76,36,90,15,92,72,93,26,88,48,88,28,95,9,98,95,71,33,8,74,14,86,87,97,84
d896f679-4727-4de3-9acd-c28245fea092,81,Terry Crawford,24,EEE,"809 Scott Islands Apt. 491
Samuelshire, AS 84189",846.576.4144x0511,Christopher Garcia,Emily Walters,342561,0.3,1.8,3.25,0.61,4.905625,70,40,60,30,On Time,Late,Late,On Time,61.00625,34,95,16,80,92,93,85,70,10,86,27,76,83,96,71,31,91,74,86,93,97,72,75,31,90,96,76,72,32,70,48,35,85,78,80,9
404a9f51-8baa-4c12-98cd-9de46a3e4f9c,82,Crystal Smith,25,ECE,"7756 Arellano Cliffs Suite 387
Steveburgh, ID 84275",(667)231-2150x2298,Oscar Vasquez,Sherri Williams,745250,6.21,9.44,8.65,9.04,7.421875,50,70,50,70,Late,Late,Late,On Time,63.475,84,88,71,76,93,96,9,78,71,89,73,100,19,82,88,36,13,72,86,41,89,84,3,31,78,70,79,48,37,99,71,89,70,20,84,90
55185a3c-4c70-4623-a3f7-1b4cee610070,83,Mr. Thomas Ross,21,MECH,"694 Cooper Falls
Port Ashleyborough, OH 26581",(335)215-3693x097,Andrew Alvarez,Lisa Oconnor,585797,4.32,7.22,7.94,1.44,6.360625,70,80,50,50,On Time,Late,On Time,Late,73.05,80,70,81,74,89,77,30,82,91,71,87,97,73,99,8,95,73,85,15,76,23,71,76,92,71,74,96,95,14,84,40,47,75,17,88,88
4b40cf66-3329-4724-ab52-1867b6e7d62f,84,Shawna Cole,20,CIVIL,"059 Scott Forge
Coryburgh, RI 59370",-4834,Dr. Christopher Dennis DDS,Angela Grant,684546,9.64,3.52,1.54,2.89,6.6075,50,40,50,50,On Time,Late,Late,On Time,67.99375,48,2,79,73,76,91,75,82,10,96,94,40,94,88,14,87,76,94,75,8,77,76,83,31,20,47,99,82,88,35,76,78,88,84,80,89
d9fd1bd1-dc08-4480-8072-596beda6f9bc,85,Robert Larson,22,EEE,"67753 Marie Trafficway Apt. 645
Allisonhaven, OR 34004",661.288.5868,Matthew Anderson,Catherine Patterson,633386,7.86,8.59,4.2,9.96,7.285,40,80,70,47,Late,Late,On Time,Late,69.9,89,85,74,76,71,88,81,72,17,87,89,95,86,85,36,93,76,1,93,99,91,91,32,100,85,91,87,19,76,81,76,75,96,74,32,90
81df2941-f4e1-47ba-b2e9-a1c5206df3b3,86,David Todd,18,MECH,"9948 Jason Lock Suite 107
North Susanton, GU 40717",694.462.8833x57081,Mark Garza,Dominique Campbell,416522,9.53,2.39,2.67,5.33,6.809375,60,60,30,30,Late,On Time,On Time,On Time,56.01875,95,6,20,99,21,87,18,79,95,100,98,24,29,34,74,79,70,76,72,89,75,83,73,44,98,76,72,73,39,76,73,93,86,97,93,24
cd920ddc-d7a3-45eb-9156-65bdcbb22a89,87,Tiffany Olson,23,ECE,"690 Kathleen Mill Apt. 680
Palmerville, SD 19252",996-768-2272x0011,Michael Garcia,Erica Jones,339292,6.14,5.1,7.91,9.32,7.613125,70,70,50,80,On Time,On Time,Late,Late,75.48125,96,37,84,91,94,72,72,76,71,84,96,1,92,85,93,96,84,88,76,92,100,77,91,86,36,75,85,74,70,96,87,100,12,73,83,80
68e68901-98b3-4539-88ab-16ae77f673f0,88,Sandra Woods,23,CSBS,"32477 Potter Street
West Larryton, AZ 91169",001-987-883-9210x7802,Joseph Sanders,Lisa Holmes,142359,7.73,7.91,1.12,9.86,7.013125,30,70,50,30,On Time,On Time,On Time,On Time,56.01875,15,95,93,85,83,98,99,46,9,18,95,77,96,92,90,76,28,98,100,97,12,87,96,40,16,89,95,4,14,1,92,29,77,36,82,99
437596b4-ab01-4baa-9f72-6ecdc57dc1e5,89,Alexandra Gonzalez,25,CSE,"98418 Wiley Forks Suite 026
Markschester, IA 14622",001-898-320-4654x408,Daniel Gregory,Kimberly Mays,256518,8.37,0.09,6.11,8.35,6.9975,70,60,40,60,Late,Late,On Time,On Time,67.33125,79,93,73,16,92,99,11,81,86,90,79,88,41,23,83,42,90,71,48,34,23,93,92,90,72,89,30,96,82,83,80,76,82,13,100,83
e9607a9b-cb0e-4daa-9781-2f5a1ada3701,90,Melissa Rodriguez,25,CIVIL,"571 Terry Inlet Apt. 464
Glovermouth, WY 97252",879.484.5640x8653,Paul Dixon,Savannah Blair,425353,3.62,5.34,0.19,0.36,5.045625,80,30,49,40,Late,On Time,Late,Late,68.09375,74,24,8,85,76,78,12,89,85,37,74,81,7,46,97,82,96,32,78,73,79,95,89,96,94,71,11,79,74,82,80,90,77,22,93,26
a568977f-69bf-45f0-8499-ccd50b2969ce,91,Krista Fox,25,ECE,"4932 Higgins Fork Apt. 258
South Elizabeth, DC 79687",(399)535-5868x7746,David Foster,Tracy Vargas,707662,2.09,4.33,7.12,7.04,6.881875,80,70,70,40,Late,Late,On Time,On Time,72.6125,79,86,47,94,86,80,72,84,82,99,100,85,86,90,94,92,21,74,84,79,39,89,86,90,78,87,88,13,36,90,72,100,75,98,19,96
7c6c79f7-3d2f-4476-9cb8-890233f85b06,92,Jodi Sellers DVM,19,ECE,"2137 Ross Underpass Apt. 271
Lake Brittany, SC 74756",+1-884-474-7205x5598,George Blankenship,Brandy Harrell,805837,5.67,7.48,3.68,2.86,6.396875,70,70,30,50,On Time,On Time,Late,On Time,67.40625,38,36,79,82,95,18,98,96,32,79,78,97,43,76,85,82,97,48,74,90,93,73,91,76,78,70,100,72,73,95,70,28,4,100,93,94
b5fc3fa7-4482-45d5-83f6-fa3952715c3f,93,Timothy Webster,25,ECE,"05510 Powers Glens
West Jesse, AZ 47561",001-271-707-7032x16123,Craig Rodgers,Carly Vasquez,439113,7.42,8.76,5.6,0.72,6.223125,40,80,70,30,On Time,On Time,Late,On Time,67.40625,98,87,94,79,91,96,86,77,90,79,77,85,89,92,75,12,70,85,98,81,100,84,92,98,71,17,90,93,88,86,92,85,100,83,89,35
e4a19bb3-4ca7-4ec6-a909-a3dbffa18385,94,Jamie Wilson,21,CSBS,"54988 Melissa Wall
Nicolefurt, CO 43462",840-581-0113,Paul Taylor,Jordan Calderon,493758,6.48,1.22,1.94,7.74,6.30125,60,40,60,70,On Time,Late,On Time,Late,67.33125,76,78,93,73,98,96,75,13,44,80,86,78,95,25,88,74,86,94,97,81,96,90,71,34,47,98,80,73,71,89,74,7,73,97,97,76
3e0c461c-0442-416e-ad46-e27a68324eaf,95,Kenneth Figueroa,25,MECH,"4585 Bowers Rue
Fordstad, FL 62565",(712)395-4053x8044,Thomas Moreno,Whitney Smith,630866,7.03,8.94,6.7,9.22,8.085,40,30,40,50,On Time,On Time,Late,Late,56.29375,20,87,86,95,75,88,85,83,71,93,91,92,36,73,81,71,94,90,89,72,79,86,75,90,92,84,74,87,97,94,72,99,85,91,87,79
b12ebe6a-70da-4e54-8065-ae204d8f1b33,96,Jose Kelly,20,CSE,"3771 Monica Gateway
East Daniellemouth, TX 53841",(265)734-4949x4936,James White,Michelle Thompson,918655,8.45,3.53,1.09,3.24,6.045625,40,70,50,70,On Time,Late,Late,Late,67.33125,99,91,48,97,92,71,82,94,79,85,71,94,86,77,90,98,70,98,79,79,98,31,90,88,27,24,31,72,35,93,96,87,85,93,97,72
2f560407-d911-445d-84eb-f43f8fe8a05a,97,Jennifer Nelson,20,EEE,"323 Young Fall
Lambchester, CA 55047",(415)999-6943,Adam Wells,Susan Quinn,482275,4.29,7.13,7.72,3.38,6.901875,40,70,40,40,Late,Late,On Time,On Time,67.99375,91,76,81,48,83,98,77,82,93,100,91,78,34,81,90,89,85,89,99,85,81,80,83,9,16,89,95,84,3,97,93,36,27,77,81,87
8efabc04-c69a-45ff-a656-4cfe27df02e3,98,Jacqueline Ho,18,EEE,"555 Andrew Gardens
Davisfort, ID 34610",503-961-1442,Wayne Reyes,Brittany Bird,93014,2.72,6.15,0.38,3.47,5.41,40,50,40,70,Late,Late,On Time,On Time,61.00625,35,88,83,77,77,88,80,96,72,94,83,87,98,24,75,95,95,93,91,99,77,71,77,90,71,75,77,91,18,85,84,12,98,77,98,71
311dab13-6c52-4885-bc5e-fa13fddc8c38,99,Linda House,19,MECH,"PSC 2748, Box 3174
APO AP 62578",001-456-612-8997x95634,Jason Cunningham,Cathy Lane,545274,8.67,5.55,6.67,2.65,6.251875,30,30,60,50,On Time,Late,Late,On Time,63.04375,71,78,43,97,85,97,97,30,92,90,76,95,95,80,97,88,82,95,48,77,23,70,82,72,17,21,82,99,6,97,98,76,94,98,73,89
c65b0b08-9846-4d40-a158-835cb3e65eb4,100,Amber Delacruz,19,MECH,"313 Park Locks
Huntburgh, KS 74520",+1-609-461-2687x68795,Richard Dunn,Cathy Ramos,865712,3.1,3.18,8.17,3.5,6.6575,70,70,80,60,On Time,Late,Late,Late,71.375,99,98,78,71,70,89,77,20,75,13,100,90,87,96,48,3,1,70,88,21,92,85,30,35,93,87,73,84,92,20,73,99,81,75,98,97
1f4ebd51-70a2-4f73-8fef-fee7f41b84f1,101,Michael Bernard,20,AIDS,"0827 Williams Meadow Suite 904
North Kaylastad, LA 61808",514.984.7711x630,Gregg Mack,Andrea Mendez,742956,4.21,2.23,0.31,2.7,5.045625,50,60,60,80,Late,On Time,Late,Late,73.05,84,94,47,83,2,80,83,72,89,47,82,91,89,90,82,90,96,17,87,88,73,91,79,99,2,8,80,25,81,9,90,72,29,82,82,82
e6e308ca-efe2-4eff-bf08-27cd49ae242a,102,Kelly Lee,22,AIDS,"168 Martin Squares Suite 638
Conniefurt, WI 64736",787-262-0853x846,Anthony Collier,Kristin Garner,617328,1.55,7.1,6.59,4.39,6.7,60,60,50,60,Late,On Time,On Time,Late,67.33125,73,73,72,71,93,78,78,75,81,96,2,99,87,90,87,88,83,74,97,38,78,86,82,96,71,45,83,0,90,5,99,90,12,99,35,79
2bf50109-a461-4506-8896-e60b589766f2,103,Dana Jones,21,CIVIL,"86903 Robyn Islands
Lake Jacqueline, TN 60273",001-372-961-9800,Clarence Aguirre,Cynthia Mitchell,557512,0.01,3.2,7.77,9.8,6.02125,50,40,30,80,On Time,Late,Late,Late,61.00625,78,71,96,88,74,73,19,74,22,78,31,84,94,71,99,83,42,81,80,94,79,75,13,95,86,99,20,71,90,85,95,92,86,13,28,73
c84f4e3f-834d-43c5-9377-87e4bb5ca7f6,104,Julie Crawford,24,ECE,"PSC 6863, Box 2777
APO AP 98454",412.345.3378x54200,Jack Williams,Tiffany Ashley,303159,6.37,1.39,5.17,4.02,5.48625,50,30,50,70,Late,On Time,Late,On Time,61.00625,98,85,87,83,95,77,95,48,85,76,77,81,70,99,25,88,96,71,75,94,99,80,95,76,79,85,85,96,19,20,89,83,83,81,95,83
79550ce3-c2c9-4e51-9c7a-1349be320e13,105,Andrea Murphy,25,CSBS,"10132 Logan River
Levinefurt, AR 37427",001-515-600-3090,Michael Ferguson,Molly Sanchez,957634,7.44,5.56,1.1,7.29,5.91125,40,60,40,60,On Time,Late,On Time,Late,61.00625,33,38,73,79,86,80,5,91,94,30,6,45,23,96,81,98,8,95,73,94,11,94,93,74,89,75,89,80,88,44,88,100,84,10,15,98
189775c2-77e6-4fa5-896c-e6e4001261b6,106,Erika Silva,24,MECH,"878 Meza Cliff Apt. 050
Johnton, WI 57763",-4508,Kevin Pham,Martha Wood,306752,7.91,9.65,9.42,5.42,8.37,50,50,40,40,On Time,On Time,On Time,Late,56.01875,100,45,93,71,81,72,88,4,79,71,84,37,11,81,92,89,82,8,71,99,40,83,32,93,87,82,98,26,9,84,92,83,78,94,75,96
eeee7976-77e4-44fc-80d3-85070bfdcc6d,107,Anthony Hawkins,23,ECE,"Unit 6047 Box 9455
DPO AA 84798",(737)921-1624,Dr. Nicholas Gill Jr.,Angela Mahoney,748280,9.12,4.23,8.93,2.7,6.52875,60,30,70,40,Late,Late,Late,On Time,61.00625,92,81,88,86,13,73,31,50,97,88,89,89,72,97,71,74,92,11,79,82,87,12,91,87,77,85,30,92,82,86,99,88,33,87,42,26
7170fe43-8b85-48a8-b039-9f4e9eca1061,108,Jamie Nelson,25,AIDS,"982 Kimberly Mills
North Amandaview, HI 64191",001-742-779-1135x2672,Richard Wiggins,Lisa Ward,125558,8.17,8.24,4.84,5.94,7.24875,80,80,70,50,Late,On Time,On Time,On Time,71.375,82,84,74,90,81,31,71,81,99,3,92,74,80,36,78,86,75,43,32,83,97,84,13,78,73,28,73,70,92,73,85,81,92,73,83,72
2e0603f6-a529-439e-8ec5-a15deeaf2c54,109,Michael Davis,23,ECE,"28940 Kathleen Plains Suite 924
Ericfort, UT 42772",(946)526-4610x0463,Dwayne Fisher,Teresa Farrell,731442,4.18,9.78,0.95,0.82,5.8825,30,30,30,30,On Time,On Time,On Time,Late,49.41875,80,35,98,70,76,84,76,12,47,97,86,77,91,92,33,83,100,97,89,82,73,94,83,10,82,73,77,84,91,94,84,80,24,33,87,89
549bcdce-7d80-499a-bca9-60ea7144c18b,110,Heather Huang,18,EEE,"6624 Sheila Causeway Suite 501
Christopherbury, MI 85656",(630)953-5148x1218,Peter Kelly,Ashley Bradley,931701,0.76,3.55,6.18,3.05,5.729375,50,80,30,30,Late,Late,Late,On Time,67.99375,8,96,46,42,75,97,95,88,92,82,97,95,99,76,30,6,94,72,90,73,93,81,37,75,86,70,84,70,86,80,74,85,83,90,83,78
7e1789a1-98c2-4ff4-a26f-6b6daacac122,111,Micheal Taylor,18,EEE,"8027 Diane Brook
Quinnberg, FM 07501",672.713.4418x217,Robert Nichols,Susan Dean,870450,5.85,3.6,7.91,7.75,7.320625,60,50,30,50,On Time,Late,Late,Late,67.99375,81,73,95,16,82,33,92,95,81,90,89,33,92,94,90,97,71,94,77,95,16,91,86,82,72,83,86,90,81,97,71,85,80,79,87,93
3c571a76-f558-48ba-987f-8cac4d3dd99a,112,Lisa Kerr,22,CIVIL,"6102 Melissa Mill
North Jamesstad, PW 13405",(748)954-8632x70739,Philip Mcmahon,Amanda Norris,385270,4.58,5.12,5.03,9.65,7.139375,70,60,70,80,Late,Late,On Time,On Time,71.375,81,87,95,92,88,85,77,1,73,70,86,93,36,82,95,84,84,36,97,93,14,71,99,76,12,71,99,96,92,84,85,20,75,100,94,75
5a1ba5d0-4397-4348-a9a4-0a285ffdb817,113,David Love,21,ECE,"5486 Stephens Turnpike Suite 071
East Aaronchester, NE 05010",(585)590-7709,Peter Graham,Cheryl Gray,249657,4.76,1.56,9.83,7.27,5.729375,80,70,30,80,Late,On Time,On Time,Late,72.6125,84,72,99,90,94,86,81,46,85,77,19,74,74,90,75,71,88,31,90,20,88,92,84,95,97,89,95,18,96,97,96,88,76,9,98,48
d2d51e69-04bc-4051-aa98-3cb7fea01e58,114,Dana Allen,19,EEE,"78546 Williams Extensions Apt. 522
North Rebeccafurt, WI 73724",203-246-9785x5271,James Wilkinson,Debra Wiggins,642397,6.14,0.22,2.6,1.32,5.045625,50,60,50,30,On Time,On Time,On Time,Late,67.99375,96,87,98,92,82,83,32,94,89,91,92,96,28,95,44,91,78,47,95,83,90,77,1,32,74,95,75,71,87,94,3,97,87,72,71,87
9bed5790-b360-4bef-8f9c-a70def06390d,115,Melanie Wagner,24,EEE,"209 Scott Pike Suite 495
Port Robert, AK 44082",912.380.5985,Luis Henderson,Kayla Mcfarland,611541,3.23,7.03,8.06,1.43,6.476875,70,30,80,70,Late,Late,Late,On Time,73.05,10,73,47,93,88,95,95,99,75,79,23,70,80,87,86,97,98,74,7,99,96,24,94,80,96,87,30,78,95,32,44,85,88,81,93,73
0777b89d-f189-4b60-a950-5e5fde3d0bfd,116,Lindsey Cannon,18,MECH,"Unit 7728 Box 2730
DPO AP 55717",+1-232-313-1184x435,Richard Chambers,Sydney Cruz,105384,9.38,8.45,9.9,4.69,8.18625,80,40,40,30,Late,Late,On Time,Late,67.99375,100,83,2,72,85,90,93,98,81,94,71,72,26,81,96,94,70,77,77,77,94,80,97,79,91,70,77,98,92,12,76,96,82,87,79,34
76d11a99-c9ed-4caa-b079-5030b9e9a49c,117,Barbara Moreno,22,AIDS,"645 Rebecca Light
Karenview, OR 89772",975.541.0286x631,David Townsend,Rachel Wright,120521,7.31,1.92,4.42,5.36,6.49375,50,50,30,60,On Time,Late,On Time,On Time,67.99375,74,81,10,80,41,11,50,96,0,84,32,84,31,74,100,94,78,27,83,93,81,31,28,78,78,79,25,85,98,76,18,76,71,100,99,41
d5727bc3-a880-4336-b5dd-ab13c9317ee4,118,Alexandra Beltran,23,CIVIL,"2325 Jessica Land Apt. 469
Lake Melissaville, NM 31065",001-698-895-5034x32145,Justin Armstrong,Kendra Fletcher,199139,3.92,0.03,9.11,9.92,5.786875,50,80,70,80,On Time,Late,Late,On Time,71.375,92,77,80,87,92,84,85,73,97,92,81,92,78,22,38,84,88,79,79,92,73,76,93,76,81,88,83,92,83,19,98,80,88,72,84,81
0782a990-0849-4ae1-8eee-ab02f108ef48,119,Ray Harrison,22,CSE,"1474 Payne Wall Suite 868
Ericachester, NC 02312",254-432-0484x76977,Micheal Spencer,Kathleen Porter,590350,5.06,9.92,0.71,7.94,6.150625,70,60,60,60,Late,On Time,Late,On Time,73.05,90,48,70,82,72,27,96,89,80,49,87,40,80,81,85,43,84,75,79,84,99,86,71,73,91,95,14,78,91,96,76,20,25,77,95,72
fdeedf39-fffd-4f22-9e13-de9fe4f6b010,120,Jacob Gilbert,21,CSBS,"436 Dixon Turnpike
Jessicafort, NJ 46423",676-623-1818,Robert Wallace,Tracy Williams,734484,2.79,7.46,0.32,3.89,5.953125,70,60,50,50,On Time,On Time,On Time,Late,67.33125,40,46,82,98,80,34,70,90,73,77,82,89,77,93,72,89,72,85,96,92,86,99,91,93,6,91,79,95,81,97,78,98,88,2,98,13
f9793f09-c510-4023-b2f4-f87e071784d3,121,Christine Schwartz,22,MECH,"974 Mckinney Crescent
Allenborough, KS 81911",866.746.1367x02352,Jeffrey Smith,Jamie Gonzalez,532463,8.92,7.4,0.18,6.06,6.043125,60,80,80,30,Late,Late,On Time,Late,73.05,99,4,79,12,74,88,71,28,90,86,70,87,26,93,77,87,78,91,77,80,16,18,78,91,22,92,96,71,75,88,91,73,98,84,85,77
37ff4c53-c308-4da0-88af-01c49cbc17b1,122,Kyle Carr,22,AIDS,"37207 Justin Union
South Michellebury, PR 25260",636-314-9455,Keith Morris,Stacy Guzman,811266,8.46,2.63,4.08,9.21,7.139375,40,40,30,50,Late,On Time,Late,Late,56.29375,13,99,2,87,71,75,97,79,4,86,87,94,36,86,86,91,87,91,39,16,85,78,99,70,79,90,94,85,97,95,71,98,81,96,76,87
